symbol	A4_20	NBS1_40_2	NBS1_40Bleo_2	UJ_20	NBS1_20	NBS8_20	A4_40	NBS1_40	NBS1_40Bleo	UJ_40	UJ_40Bleo
TMPRSS11F	3.46515750981872	3.97763682574734	3.85223718223335	3.3945704804199	3.57692552005193	3.45651146402226	3.4486360436759	3.73645594208379	3.52776378280164	3.059041173735	3.69483929531359
TMPRSS11B	3.52748468883173	4.01371553549321	3.88938396359088	4.13017441225472	3.74015765698849	3.82718710951443	4.43081694172246	3.84246264836171	4.0013534888279	3.8028857701219	4.02957820378179
YTHDC1	9.43598135654363	9.85814801318928	9.52245777471578	9.1522862255938	9.58063459685693	7.71979623605386	8.9053632893143	9.75152062329169	9.26389294054756	10.0471353941375	9.73750951247179
UGT2A3	4.2360816854401	4.29099429570317	4.10235720321925	4.29657019225772	4.10682116141222	4.74997908388487	4.44357223779106	3.96251471574881	4.79830973520555	4.2737436909778	4.20987859402117
UGT2B11	8.29440697732027	4.68359729104607	4.46197971944727	3.99293245540854	4.22495802436241	3.98501266820519	4.9743138211933	4.49095313323675	4.42200763339638	4.51384912186507	4.51147671601275
UGT2B4	8.91253742946492	5.42853190964138	5.52689842654208	5.1635470846768	5.06033029631251	5.88678384623936	5.84337584834529	5.73602944410857	5.35875398676201	5.38273629134862	5.50305614751992
UGT2A2	3.0537414762294	2.79293048534116	2.94262083513943	2.76867102712197	3.06414734209511	3.11572263556119	3.43785446078263	3.28969115363686	3.46530644743776	3.03390564228876	3.17450033375762
SULT1B1	3.93191701141089	3.25844799988301	4.17142215243943	3.54417613800154	3.24821845588795	3.5352308756067	4.1481542515406	3.95461274845144	3.37497297955014	3.52334128651806	3.20206545871581
CSN2	3.92588838193509	3.99451539322895	3.99563376579567	3.8471791519636	3.97106218993908	3.88269702065547	3.79775719179833	4.26944975664394	3.87345234535574	4.27864491596243	4.28661629964555
JCHAIN	2.98287288134722	3.50595819089583	3.90249185848345	3.43487787239361	4.02533664674114	3.4322816895308	3.83269823463391	3.43306575458095	4.01393553160585	3.86818745365614	3.8692378883946
GRSF1	10.5468409916256	10.4805499930024	10.5726788480238	10.6363911635928	10.5274343854044	9.936760168763	10.6434436483284	10.4786722802702	10.266936126267	10.5694381152997	10.255975955864
GC	3.85720272204011	4.10272834475905	3.86725234884418	3.84612253691768	3.54405184300661	4.13184925487725	3.78826917007962	4.31486617882309	3.64898839944017	3.57986395290056	4.23448061505112
ADAMTS3	7.08770936843943	7.67786125662802	7.61806862206371	6.48875845826584	6.65417692426804	6.14586051890425	5.39052155045533	6.24056217547876	6.55520200097143	5.58736870579815	7.17599894813114
ANKRD17	9.63610006021843	9.54278463537879	9.94001192591523	9.19660709527763	9.11296933915457	9.79979534257878	9.26537763097521	9.36772228125841	9.47174766144034	9.40734680723293	9.45789512322948
RASSF6	3.57942778286395	2.85472022365846	2.45335924148674	2.61802032171615	2.58709049007893	3.2215841490141	3.30800969300015	2.94740760969425	3.07878306694288	2.42620917606217	2.85024219156003
PF4	7.11467341250017	7.48259063588118	7.59012636211675	7.49339983724734	7.40938346278526	7.82346512340776	8.0995628197584	7.24284286316988	7.55091822105215	7.43541355024834	7.45742377975965
PPBP	5.03345732647804	5.29776347242873	5.34448492477651	4.86621825012422	5.17877232221662	5.04337171204998	5.94197695362626	5.64821020167764	5.34448492477651	5.78596563052249	5.35065465404929
CXCL5	6.26571319678847	5.80978985417001	5.93852383017719	5.48511847869707	5.70396087025193	6.05047292129823	6.33337984688668	5.74234496302668	6.28649834126464	6.17420697901457	6.24267284179168
CXCL3	6.85405161337187	6.56528544907157	6.88740650603789	6.59088086043456	6.66075503231469	6.64727405936398	6.83764263997338	6.58501896840208	7.29976944526343	6.44790569919331	7.003080995268
CXCL2	6.81898958347873	7.03663767027506	6.89827494621126	7.17331345885514	6.90128781432035	7.39291173744615	7.15614065219854	6.967731735725	7.28122829802045	6.93703126021793	6.77975790936
BTC	5.0601457174346	5.60594408269492	5.12956891409811	5.21294380993444	5.50061353555326	5.55060109137451	5.7288965505748	5.84220325131301	5.80838552055109	5.24535801965413	6.00006434117693
RCHY1	7.74749356759013	7.83463122368659	8.02327605913769	7.67116533788077	7.62186582792363	6.70138622010625	7.3201637883472	7.75146548504643	7.56478123411258	7.82876006032078	7.93823057030926
CDKL2	5.65474521153089	8.0564433867474	8.08347996812106	5.95541462471071	5.60259908454908	5.62200287604867	5.2994514317058	6.37461446052335	5.90848170032298	6.89304655600158	7.03521952221079
PPEF2	3.63189556472699	3.86780631727904	3.36305978324699	3.4043015825035	3.51995268134707	3.55259801016743	3.78175801015365	3.89441484710364	3.77688447903024	3.18221000531417	3.25807183975926
CXCL9	4.2242121090578	4.77671275260926	4.7178243449336	4.09125105851816	4.30099082170823	4.50170442988657	5.06613344571945	4.64330372533558	4.49023006286446	4.38322900799999	4.90479097555005
CXCL10	3.09499876785426	3.02288912160289	2.8586245662306	3.20112481001571	3.1474474769873	2.89748676347681	4.2454608257242	2.9584197175112	3.28247699488668	3.82620164209473	3.55491551491054
CXCL11	3.57499459749893	3.86143718688181	3.81415324177554	3.56558547090996	3.82073256351698	6.54464686554328	3.81415324177554	4.16333984174792	4.09971681669577	3.53842004677779	4.02174564461773
NUP54	9.84965551017617	9.97009049519839	9.53711268104305	9.93776579454	10.1671136290649	9.9933091479889	10.0744652547638	9.96415747010967	9.82071618351955	9.90642048168092	9.55751748680758
SCARB2	9.41109012108223	9.99180290186211	9.77969807435959	9.69616377807874	9.12975406827528	9.18086482389159	8.89718979907274	9.62308988369022	9.13046724310446	9.43844884596599	9.19148995148759
CCDC158	3.78314031041896	4.17030383809929	3.86058136231344	3.91953500112097	3.89993108317968	4.2666725346005	4.73030701094679	4.75303222206934	5.09369415711473	4.01182589966553	4.74227301399906
SOWAHB	4.77769178923399	4.814316133971	4.84846820086112	4.80310614543314	4.87682954226986	4.82695363777835	5.09305346858513	4.56707017637049	5.08619291966711	4.83602492474691	5.27259558952116
CCNI	12.0323310797044	12.7236257712052	12.8892515731412	11.7718599919203	11.8520528339651	11.0425629859445	11.357170159412	12.4846924660061	12.2926304801671	12.2182876998176	12.3087708848345
CNOT6L	8.7994224171117	9.21926077436224	9.22636189263748	8.58437050013563	8.58063479805944	8.73824303251645	8.66309029224653	8.90216453511587	8.82702240745421	9.10226352320525	8.88185613914651
PAQR3	9.66766016532637	9.55982894943199	9.73197029380577	9.3543874305255	9.36653484178456	10.2939937167791	9.07352343377194	9.71972510358299	9.37305363923479	9.50779593466063	9.28156667046715
NAA11	4.61649661101524	4.6589353627485	4.4646329783561	4.3889049536413	4.47320202878309	5.40087538133513	5.5508170558669	4.6246414620116	4.61205800181993	4.69253392971727	4.34944129668611
GK2	2.96761368898435	2.85191060992729	2.88006839872368	2.85185545878492	2.83071135285495	3.23685450531514	3.1207898854807	2.96895957840491	3.15515124414068	3.54044712130102	2.71813101777113
ANTXR2	8.79121147195652	7.85656332117738	7.43400999582275	8.71720373843045	9.0547763565318	8.89353272349587	7.81400552565097	8.32781475829047	7.37318395006874	8.22911856872714	7.22599621206624
PRKG2	6.18783451952205	6.97387617394794	6.329412644882	6.59201760002493	6.13956024808796	6.70880126390944	7.24269278423831	6.72464372213467	6.39854481553182	6.68931558999553	6.85769604605226
HNRNPD	11.7346514816458	11.7041793482263	11.2998955262457	11.7254677474733	11.7318415268314	11.3292780278894	10.9666145097446	11.3144916495432	10.8317317626282	11.8971269487941	11.1928354926924
HNRNPDL	12.4310096522175	12.4363646809039	12.4343931242235	12.4900587654126	12.4755439976885	12.0721847784822	12.4079859637192	12.2573931506602	12.4500391197044	12.5771971550452	12.4192133305816
TMEM150C	6.98496220948662	7.55807432314263	7.81882297807478	7.1213522776218	7.26622368782328	7.53682487697183	6.59248346948048	7.30735134190201	7.49835406562868	6.82532014843574	6.9998374743129
SCD5	9.24351676161495	10.0947661705469	10.4529622016333	9.35810595507031	9.32122281783185	10.3672476717188	9.23341269910053	9.67654905306694	9.77018440735124	9.69352256890676	9.8093340542201
LIN54	7.45354102456866	7.20015340778944	6.76067320268185	7.23596406557996	7.1925506243186	7.34108580149862	6.9367277135169	7.69557542452032	6.93614315184498	7.18248948635436	6.68659318359435
PLAC8	6.99030085425818	5.60215682964748	5.79283991198885	5.48331688460651	5.7879056865343	5.68506290906144	6.44028962931389	5.6553744324139	5.53709635640468	5.649540146418	6.34945129963172
COQ2	8.93091380282012	8.2738754792841	8.04174262250684	8.72577629496889	8.83094949476756	8.44346984789617	8.59809072207659	8.02944472903194	7.99744890120083	8.30933235541402	8.22224766283522
HPSE	4.98124921175532	4.94748368247334	4.70482629223294	4.64541689998714	4.45865165826069	5.44460982437462	5.14373912833066	4.84499444398227	5.05041684887357	5.46073409794402	4.38266715737044
HELQ	7.4799610381073	6.80821050426378	7.13609014046418	7.19486837411347	7.60538664643358	7.08951588599688	7.14596562961527	7.11955023843524	7.1852773318776	6.99474230264067	7.28522382634209
FAM175A	8.63448913451514	6.74098873593471	6.62506325940686	8.80678101082805	8.823541290883	8.44581015730836	7.68885799574274	7.70121757874646	6.96734418405601	8.01776266442077	7.05727531632339
NKX6-1	7.28077042119812	7.01352109638134	7.0489264761355	6.77632725497377	7.05457734661807	7.38656344459574	8.42349083247668	7.27901688964798	7.86034449358152	6.81656547684742	7.11508155737025
WDFY3	7.27345575265753	7.49526576991985	8.00422833272442	7.05080400932196	7.09817363221087	7.66910802733761	7.47330680771136	7.26042641334052	7.72016823837696	7.44731478705911	7.78342040717974
MAPK10	10.3525975704518	11.223550361201	11.2956601332993	10.3265460805218	10.7270019999648	9.56164507119224	10.2225540109302	11.1788606945882	10.9975038046755	11.0347731620297	10.8661893697802
SLC10A6	6.40668786436896	6.25914143305672	6.46770492916963	6.4719613917035	5.76410395430731	6.6693765658582	6.70427361594069	6.56101748283935	6.41621784729194	6.02763552854323	6.37165990298603
KLHL8	7.87915454766599	7.96145487966415	8.42592000189746	8.0205712235004	8.23126075416465	7.82001151412922	8.25681730905045	8.12845956197527	8.20485758484568	8.2245160233065	8.22609593402841
SPARCL1	9.07215800554356	11.3005343661015	11.6499744832071	6.34178575020497	6.23482226323702	7.24388026326465	8.36657104820746	7.5075953156038	8.22656761115974	8.9987606717149	9.70278798111376
ABCG2	4.20673071281292	3.5466929886374	3.64568508799778	3.65806380082397	3.464277443528	3.69317623670491	3.05958736245431	3.4839423778901	3.31677916098588	3.58192777114763	2.83195550643248
PPM1K	7.25223234885877	8.07737144048882	8.35408160680626	6.97468075684604	6.72817838494622	7.25534468412498	7.41872878897623	7.65903988779029	7.79015176331041	7.97037526076532	7.83424374399051
PIGY	8.75306033384629	9.1415396369774	9.0039715966137	9.27428528160694	9.51120197849662	8.51832258991758	8.71869676702081	9.14617406224242	9.02264586363322	9.05372082430987	8.92873105139178
NAP1L5	8.10542061047101	9.05416216883715	9.39681072092684	8.01701566919964	8.17404934879067	7.48356580354832	8.68576485860335	9.06954026206188	9.21688301644493	8.95587982947525	9.31060612393664
FAM13A	7.68758487163842	7.63549813199689	7.49741769335189	7.32501586275932	7.62437485034948	7.22941978411919	7.24313726542599	7.43403253478368	7.30209782613837	7.59486234596427	7.5467428535978
SNCA	8.61323515353613	9.30879361323344	9.37598039907802	8.6817549004846	8.77030102609178	8.60058213988386	8.94911775780521	9.10866029175257	9.54900615423298	8.55519067629162	8.60501172727341
HPGDS	3.54496943253853	3.33846952313177	3.60015309421393	3.49626742564445	3.150532640147	3.92251178882916	3.16904928188556	4.02868044234915	3.15666464725872	3.24440159417325	3.33639072315647
UNC5C	6.68342759298539	8.63842209608981	8.52741028978169	9.17686448532337	8.85366790799445	8.63419378433187	6.12558825020969	8.25649172032186	7.67289747163031	8.70180668508949	8.19868520109036
STPG2	3.79656014468804	4.84901038556355	3.46199220205897	3.72591540137658	3.60685189610418	4.29966589954216	3.0372975985534	3.54295564898367	3.35888287721501	3.93146700283365	3.70351382798454
TSPAN5	9.6744527328391	10.0711286172332	9.85367264695067	9.18998660048159	9.01177848398457	9.13402654818301	9.97984215418997	10.1230289646744	9.75612925270623	9.7101099640718	9.47056435501291
EIF4E	9.80955686781658	9.65600946159511	9.93117534017965	9.56748558670956	9.61976515901573	9.00800202602656	9.61081486867089	9.72182627291095	9.42687002566649	9.6373375339855	9.68194394414141
ADH5	10.391014805979	9.63549182992085	9.45347957707611	10.0973269633031	10.197962511531	10.1840271943154	9.63731806649418	9.75058124383235	9.37879593520965	9.93520455032822	9.33200531423227
ADH4	6.12580536246838	4.49702584962108	5.04336546787129	4.66726691533364	4.54866743446191	4.80231652772537	5.24182979599361	5.14565032300899	4.70153849873042	4.838479485723	4.52511819555989
ADH6	5.50677799360859	5.56088561473584	5.26102952132554	5.67505255324139	5.52324749944276	5.8815341037645	6.00738210159447	5.57161863788435	5.36156481166732	5.68038706269957	5.14464651358603
ADH1A	3.75336513503255	3.18665807283467	4.17122659284662	3.47669969175332	3.99138476181336	4.03728387436447	3.70241612644252	3.87009782238958	4.41898400382584	3.51657250452103	4.11306706687598
ADH1B	4.70621811179012	4.71635382374935	4.9847335072564	4.56768979584451	4.73963130154718	5.20227417024298	4.64310527949161	5.24395532940085	4.74687187325608	4.84295847774055	4.96210387260049
ADH1C	4.21205693340559	4.49759931363445	4.54718711568238	4.46593546447642	4.74631574682072	3.98729912741107	5.08630100169275	4.47153809938813	4.54836441373062	3.99686466344918	3.54356247843032
ADH7	3.05973093611758	3.96025459004356	3.6918113241141	3.82486421161026	3.95595871527673	4.22444780520617	4.51919785378567	3.98699097379699	3.93223472972894	3.97168259427969	3.81337608802568
TRMT10A	7.57023528418625	7.07168072177074	7.11898798382686	7.18475195876763	7.53813187947054	6.95869643753524	6.89569700979239	7.41199508717968	6.96772473638004	7.00438825666739	6.85969960844097
LAMTOR3	8.37972627450841	7.82582498096031	7.80702606280618	8.08517383640506	8.27028938709724	7.36843625979545	7.6824568894895	7.84543565769518	6.72760093680301	8.01919871101775	7.48700366389853
DNAJB14	8.56610345634884	8.35808947827467	8.33975805045529	7.82109501685764	8.09010390110241	8.2507936951738	8.17606405001586	7.98371552563752	7.85188117203772	8.05290861274585	8.41107684440434
H2AFZ	12.2272640041242	11.4429090431693	10.7250741491412	12.4729100499862	12.5403289261692	11.9588282419117	11.7929451535482	11.9626693274981	11.6375062501635	12.1321565469985	10.9066862381432
DDIT4L	6.06221115857068	8.02969709764721	7.87685670319152	6.66957275424638	5.80665436048502	6.32971360313455	6.99670356378358	5.73881931685723	5.9268876389803	6.99818796995686	7.84310968453898
PPP3CA	9.37085523538548	10.0570940514452	10.3657884365689	9.94505266811374	9.71142700855862	9.18542374622753	8.98609285581026	10.0951140977776	9.9037591929103	10.2128913259911	10.1095259593364
MANBA	9.0394662803835	7.97250253327468	7.93530111625302	8.34944376976015	8.16176821317194	8.03133623505887	7.6323932082269	7.86125810802677	7.62375892491815	7.58749766582631	8.09272971503151
SLC9B1	5.67194521107584	4.51408366329485	4.80925897497259	5.06747941274293	5.48552397035066	4.23143694554056	4.80663918152157	4.56696589051105	4.66740364952614	4.63601515179664	4.65790550207614
CENPE	9.43313944121875	8.03362110438128	6.86086129194938	7.8633108632465	8.61086246603705	7.74926442630093	8.38990294289612	7.39699142579867	7.8633108632465	8.7250243396371	6.83122365763921
TACR3	6.45615989612967	6.00302359280817	5.68042545492219	4.19736359010784	5.70899428471379	5.31785362926999	6.28672663039557	5.5330549117839	5.76404178876158	4.44876583424248	5.25719797289859
CXXC4	7.88497580553784	7.49447397563795	7.88312493385764	6.01462141113158	6.05796471795056	6.78068126781293	7.17856645715741	7.09798898469171	7.2790421751231	7.5107601302617	7.07260151168104
PPA2	7.63519266146049	6.86168164397355	6.94284661836855	7.29270203410374	7.58032481823146	7.60971819538268	7.04694210880424	7.16532425617049	7.11830769469974	6.99098567320185	7.09755192821486
INTS12	9.75894437055434	9.8198389112392	9.70435563806423	9.79026935908339	9.69247243364035	9.61050107122923	9.32310380575888	10.0254525092648	9.6400260033434	9.69723690986103	9.45534535455042
